,,,MAPE Performance Comparison,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CPU-TA < baseline,CPU-TA <> baseline,baseline < CPU-TA,,,,,,,,,,,,,,,,,,,,,,,,,
Prediction Group,Scenarios,Win (p<0.05),Tie (p>0.05),Loss (p<0.05),Error Range,,,,,,,,,,,,,,,,,,,,,,,,
CPU,74,20,40,14,1% to 4%,,,,,,,,,,,,,,,,,,,,,,,,
Memory,96,37,44,15,1.5% to 5%,,,,,,,,,,,,,,,,,,,,,,,,
AWS to IBM,24,8,9,7,3% to 8%,,,,,,,,,,,,,,,,,,,,,,,,
IBM,254,84,91,79,7% to 17%,,,,,,,,,,,,,,,,,,,,,,,,
Sysbench,33,0,0,33,20% to 30%,,,,,,,,,,,,,,,,,,,,,,,,
Firecracker,90,32,37,21,2% to 6%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Classic AWS CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name,process,workload,MAPE,SAPE,sDF,tDF,sSTDEV,tSTDEV,sAverage,tAverage,sCV,tCV,sUser,sIdle,sKern,tUser,tIdle,tKern,sLTAMape,tLTAMape,wassersteinDistance,minMape,minWasserstein,meanOffset,stdOffset,tStat,pValue,tStatTarget,pValueTarget
X512MB_v2_all->X1GB_v4_all,Forest,SCSMT2,0.922,4390.564,4762,6635,13675.773,3640.998,34765.084,10472.468,0.393,0.348,0.902,0.098,0.001,0.947,0.052,0.001,0.216,0.167,86.32,0.476,44.085,57.22,47.942,0.307,0.73,0.965,0.471
X512MB_v2_all->X512MB_v4_all,RegressionRuntime,SCSMT2,0.797,4339.665,5445,5808,14613.292,7080.893,35642.3,21625.436,0.41,0.327,0.88,0.12,0.001,0.956,0.044,0.001,0.23,0.141,182.909,0.606,148.106,88.37,203.313,0.336,0.742,-0.993,0.383
X256MB_v2_all->X512MB_v4_all,Regression,SCSMT2,0.881,5091.299,5779,5802,27465.065,7077.093,74908.99,21614.995,0.367,0.327,0.95,0.05,0.001,0.956,0.044,0.001,0.086,0.14,198.259,0.422,105.965,139.853,190.959,0.013,0.581,-0.517,0.581
X256MB_v2_all->X512MB_v4_all,Forest,SCSMT2,1.033,5969.707,5779,5802,27465.065,7077.093,74908.99,21614.995,0.367,0.327,0.95,0.05,0.001,0.956,0.044,0.001,0.086,0.14,197.884,0.665,99.475,130.736,190.848,-0.065,0.608,-0.592,0.557
X512MB_v2_all->X2GB_v4,Regression,SCSMT2,1.316,6266.792,4762,6889,13675.773,2024.683,34765.084,5515.636,0.393,0.367,0.902,0.098,0.001,0.525,0.474,0.001,0.216,0.521,70.022,0.966,50.799,45.878,50.718,-0.224,0.58,1.912,0.114
X1GB_v2_all->X1GB_v4_all,Regression,SCSMT2,1.406,6959.7,4950,6635,6429.359,3640.998,14904.486,10472.468,0.431,0.348,0.899,0.1,0.001,0.947,0.052,0.001,0.208,0.167,143.841,0.788,90.753,105.82,100.495,-0.295,0.518,-1.842,0.251
X1GB_v2_all->X1GB_v4_all,Forest,SCSMT2,1.415,7004.25,4950,6635,6429.359,3640.998,14904.486,10472.468,0.431,0.348,0.899,0.1,0.001,0.947,0.052,0.001,0.208,0.167,142.968,0.798,90.373,105.328,100.042,-0.299,0.52,-1.846,0.249
X512MB_v2_all->X2GB_v4,Forest,SCSMT2,1.343,6395.366,4762,6889,13675.773,2024.683,34765.084,5515.636,0.393,0.367,0.902,0.098,0.001,0.525,0.474,0.001,0.216,0.521,69.343,0.963,52.156,45.508,46.779,-0.206,0.583,1.929,0.112
X1GB_v2_all->X1GB_v4_all,ForestRuntime,SCSMT2,1.965,9779.805,4977,6760,6441.086,3638.624,14925.356,10453.902,0.432,0.348,0.899,0.1,0.001,0.937,0.062,0.001,0.221,0.167,227.872,0.79,97.083,221.771,105.858,-0.792,0.19,-2.352,0.181
X1GB_v2_all->X1GB_v4_all,RegressionRuntime,SCSMT2,1.963,9769.851,4977,6760,6441.086,3638.624,14925.356,10453.902,0.432,0.348,0.899,0.1,0.001,0.937,0.062,0.001,0.221,0.167,227.546,0.784,96.463,221.219,105.065,-0.789,0.192,-2.349,0.182
X1GB_v2_all->X2GB_v4,RegressionRuntime,SCSMT2,1.599,7958.223,4977,6896,6441.086,2023.829,14925.356,5515.353,0.432,0.367,0.899,0.1,0.001,0.525,0.474,0.001,0.221,0.535,81.364,1.065,48.652,31.97,82.667,-0.104,0.705,-0.128,0.555
X1GB_v2_all->X2GB_v4,ForestRuntime,SCSMT2,1.601,7968.177,4977,6896,6441.086,2023.829,14925.356,5515.353,0.432,0.367,0.899,0.1,0.001,0.525,0.474,0.001,0.221,0.535,81.522,1.064,48.614,31.843,83.007,-0.107,0.707,-0.13,0.556
X512MB_v2_all->X1GB_v4_all,ForestRuntime,SCSMT2,1.245,6779.025,5445,6760,14613.292,3638.624,35642.3,10453.902,0.41,0.348,0.88,0.12,0.001,0.937,0.062,0.001,0.23,0.167,126.439,0.705,69.764,91.632,81.469,0.395,0.6,0.442,0.517
X1GB_v2_all->X2GB_v4,Forest,SCSMT2,1.762,8721.9,4950,6889,6429.359,2024.683,14904.486,5515.636,0.431,0.367,0.899,0.1,0.001,0.525,0.474,0.001,0.208,0.521,97.832,0.88,47.333,59.789,67.045,-0.715,0.574,-0.841,0.569
X1GB_v2_all->X2GB_v4,Regression,SCSMT2,1.739,8608.05,4950,6889,6429.359,2024.683,14904.486,5515.636,0.431,0.367,0.899,0.1,0.001,0.525,0.474,0.001,0.208,0.521,96.944,0.854,46.487,59.698,66.962,-0.714,0.574,-0.84,0.569
X512MB_v2_all->X1GB_v4_all,RegressionRuntime,SCSMT2,1.244,6773.58,5445,6760,14613.292,3638.624,35642.3,10453.902,0.41,0.348,0.88,0.12,0.001,0.937,0.062,0.001,0.23,0.167,126.414,0.699,69.673,91.69,81.173,0.397,0.6,0.444,0.517
X256MB_v2_all->X1GB_v2_all,ForestRuntime,SCSMT2,1.932,14461.02,7485,4977,29505.785,6441.086,76171.584,14925.356,0.387,0.432,0.922,0.078,0.001,0.899,0.1,0.001,0.132,0.221,333.328,1.148,203.253,233.396,348.921,0.898,0.358,2.38,0.075
X256MB_v2_all->X1GB_v2_all,RegressionRuntime,SCSMT2,1.934,14475.99,7485,4977,29505.785,6441.086,76171.584,14925.356,0.387,0.432,0.922,0.078,0.001,0.899,0.1,0.001,0.132,0.221,333.809,1.151,203.901,234.138,349.689,0.901,0.357,2.383,0.075
X256MB_v2_all->X1GB_v4_all,Regression,SCSMT2,1.245,7194.855,5779,6635,27465.065,3640.998,74908.99,10472.468,0.367,0.348,0.95,0.05,0.001,0.947,0.052,0.001,0.086,0.167,127.241,0.352,40.043,102.697,75.89,-0.219,0.55,0.706,0.308
X256MB_v2_all->X1GB_v4_all,Forest,SCSMT2,1.371,7923.009,5779,6635,27465.065,3640.998,74908.99,10472.468,0.367,0.348,0.95,0.05,0.001,0.947,0.052,0.001,0.086,0.167,130.384,0.548,55.05,98.381,74.048,-0.301,0.573,0.625,0.333
X512MB_v4_all->X1GB_v4_all,Regression,SCSMT2,0.859,4983.918,5802,6635,7077.093,3640.998,21614.995,10472.468,0.327,0.348,0.956,0.044,0.001,0.947,0.052,0.001,0.14,0.167,86.54,0.264,27.542,67.907,46.588,-0.154,0.619,0.617,0.439
X512MB_v4_all->X1GB_v4_all,Forest,SCSMT2,0.963,5587.326,5802,6635,7077.093,3640.998,21614.995,10472.468,0.327,0.348,0.956,0.044,0.001,0.947,0.052,0.001,0.14,0.167,87.882,0.447,32.774,65.808,44.748,-0.209,0.633,0.563,0.461
X512MB_v2_all->X2GB_v4,ForestRuntime,SCSMT2,2.855,15545.475,5445,6896,14613.292,2023.829,35642.3,5515.353,0.41,0.367,0.88,0.12,0.001,0.525,0.474,0.001,0.23,0.535,138.052,1.931,92.878,127.039,64.531,1.162,0.153,2.93,0.163
X512MB_v4_all->X1GB_v4_all,ForestRuntime,SCSMT2,1.44,8363.52,5808,6760,7080.893,3638.624,21625.436,10453.902,0.327,0.348,0.956,0.044,0.001,0.937,0.062,0.001,0.141,0.167,145.296,1.024,113.387,85.965,144.611,0.249,0.566,0.864,0.405
X512MB_v2_all->X2GB_v4,RegressionRuntime,SCSMT2,2.854,15540.03,5445,6896,14613.292,2023.829,35642.3,5515.353,0.41,0.367,0.88,0.12,0.001,0.525,0.474,0.001,0.23,0.535,137.941,1.926,92.547,127.183,64.37,1.164,0.152,2.932,0.163
X512MB_v4_all->X1GB_v4_all,RegressionRuntime,SCSMT2,1.441,8369.328,5808,6760,7080.893,3638.624,21625.436,10453.902,0.327,0.348,0.956,0.044,0.001,0.937,0.062,0.001,0.141,0.167,145.278,1.022,113.662,86.11,144.47,0.255,0.566,0.871,0.406
X256MB_v2_all->X512MB_v2_all,RegressionRuntime,SCSMT2,2.494,18667.59,7485,5445,29505.785,14613.292,76171.584,35642.3,0.387,0.41,0.922,0.078,0.001,0.88,0.12,0.001,0.132,0.23,773.761,1.599,526.865,502.491,703.251,-0.66,0.409,-0.468,0.511
X256MB_v2_all->X512MB_v2_all,ForestRuntime,SCSMT2,2.496,18682.56,7485,5445,29505.785,14613.292,76171.584,35642.3,0.387,0.41,0.922,0.078,0.001,0.88,0.12,0.001,0.132,0.23,774.321,1.601,527.023,504.173,701.507,-0.663,0.407,-0.471,0.509
X256MB_v2_all->X2GB_v4,Regression,SCSMT2,1.389,8027.031,5779,6889,27465.065,2024.683,74908.99,5515.636,0.367,0.367,0.95,0.05,0.001,0.525,0.474,0.001,0.086,0.521,79.67,0.68,37.452,58.793,35.321,-0.804,0.456,1.876,0.094
X512MB_v4_all->X2GB_v4,RegressionRuntime,SCSMT2,2.932,17029.056,5808,6896,7080.893,2023.829,21625.436,5515.353,0.327,0.367,0.956,0.044,0.001,0.525,0.474,0.001,0.141,0.535,133.906,2.018,94.294,116.622,106.606,0.982,0.16,3.474,0.1
X512MB_v4_all->X2GB_v4,Regression,SCSMT2,0.902,5233.404,5802,6889,7077.093,2024.683,21614.995,5515.636,0.327,0.367,0.956,0.044,0.001,0.525,0.474,0.001,0.14,0.521,57.944,0.332,21.426,55.038,37.015,-0.782,0.467,1.898,0.078
X512MB_v4_all->X2GB_v4,Forest,SCSMT2,0.996,5778.792,5802,6889,7077.093,2024.683,21614.995,5515.636,0.327,0.367,0.956,0.044,0.001,0.525,0.474,0.001,0.14,0.521,61.965,0.5,26.351,58.995,37.265,-0.838,0.436,1.844,0.088
X512MB_v4_all->X2GB_v4,ForestRuntime,SCSMT2,2.929,17011.632,5808,6896,7080.893,2023.829,21625.436,5515.353,0.327,0.367,0.956,0.044,0.001,0.525,0.474,0.001,0.141,0.535,133.852,2.014,94.127,116.327,106.684,0.976,0.161,3.468,0.101
X256MB_v2_all->X2GB_v4,Forest,SCSMT2,1.511,8732.069,5779,6889,27465.065,2024.683,74908.99,5515.636,0.367,0.367,0.95,0.05,0.001,0.525,0.474,0.001,0.086,0.521,84.185,0.879,38.472,61.531,33.756,-0.879,0.44,1.803,0.111
X256MB_v2_all->X512MB_v4_all,ForestRuntime,SCSMT2,2.393,17911.605,7485,5808,29505.785,7080.893,76171.584,21625.436,0.387,0.327,0.922,0.078,0.001,0.956,0.044,0.001,0.132,0.141,487.78,1.867,418.339,232.07,530.414,-0.37,0.436,-2.032,0.134
X256MB_v2_all->X512MB_v4_all,RegressionRuntime,SCSMT2,2.392,17904.12,7485,5808,29505.785,7080.893,76171.584,21625.436,0.387,0.327,0.922,0.078,0.001,0.956,0.044,0.001,0.132,0.141,487.61,1.865,418.014,231.701,530.432,-0.367,0.436,-2.029,0.134
X1GB_v4_all->X2GB_v4,Regression,SCSMT2,1.255,8326.925,6635,6889,3640.998,2024.683,10472.468,5515.636,0.348,0.367,0.947,0.052,0.001,0.525,0.474,0.001,0.167,0.521,68.528,0.582,27.141,65.715,19.489,-0.655,0.417,1.247,0.322
X1GB_v4_all->X2GB_v4,RegressionRuntime,SCSMT2,2.291,15487.16,6760,6896,3638.624,2023.829,10453.902,5515.353,0.348,0.367,0.937,0.062,0.001,0.525,0.474,0.001,0.167,0.535,113.958,1.447,74.213,113.484,25.785,0.74,0.149,2.594,0.076
X1GB_v4_all->X2GB_v4,ForestRuntime,SCSMT2,2.284,15439.84,6760,6896,3638.624,2023.829,10453.902,5515.353,0.348,0.367,0.937,0.062,0.001,0.525,0.474,0.001,0.167,0.535,113.573,1.436,73.499,112.993,26.408,0.731,0.151,2.585,0.076
X1GB_v4_all->X2GB_v4,Forest,SCSMT2,1.381,9162.935,6635,6889,3640.998,2024.683,10472.468,5515.636,0.348,0.367,0.947,0.052,0.001,0.525,0.474,0.001,0.167,0.521,70.69,0.773,26.342,66.229,21.059,-0.722,0.424,1.184,0.341
X256MB_v2_all->X1GB_v4_all,ForestRuntime,SCSMT2,1.397,10456.545,7485,6760,29505.785,3638.624,76171.584,10453.902,0.387,0.348,0.922,0.078,0.001,0.937,0.062,0.001,0.132,0.167,132.783,0.607,60.85,102.019,92.934,-0.165,0.48,-0.006,0.499
X256MB_v2_all->X1GB_v4_all,RegressionRuntime,SCSMT2,1.394,10434.09,7485,6760,29505.785,3638.624,76171.584,10453.902,0.387,0.348,0.922,0.078,0.001,0.937,0.062,0.001,0.132,0.167,132.522,0.604,60.712,101.61,93.359,-0.162,0.482,-0.003,0.498
X256MB_v2_all->X2GB_v4,ForestRuntime,SCSMT2,0.995,7447.575,7485,6896,29505.785,2023.829,76171.584,5515.353,0.387,0.367,0.922,0.078,0.001,0.525,0.474,0.001,0.132,0.535,64.221,0.874,54.639,61.109,41.595,0.705,0.345,2.417,0.195
X256MB_v2_all->X2GB_v4,RegressionRuntime,SCSMT2,0.997,7462.545,7485,6896,29505.785,2023.829,76171.584,5515.353,0.387,0.367,0.922,0.078,0.001,0.525,0.474,0.001,0.132,0.535,64.365,0.872,54.513,61.3,41.681,0.708,0.343,2.42,0.194
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
IBM to IBM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
name,process,workload,MAPE,#VALUE!,sDF,tDF,sSTDEV,tSTDEV,sAverage,tAverage,sCV,tCV,sUser,sIdle,sKern,tUser,tIdle,tKern,sLTAMape,tLTAMape,wassersteinDistance,minMape,minWasserstein,meanOffset,stdOffset,tStat,pValue,tStatTarget,pValueTarget
IBM_1024_v3_20->IBM_1024_v4_22,RegressionRuntime,SCNMT2,6.679,1763.256,264,56,1863.304,1399.261,8190.36,7049.893,0.227,0.198,0.963,0.005,0.031,0.964,0.007,0.03,0.124,0.098,486.948,5.035,357.104,453.36,236.495,-0.506,0.095,-0.531,0.451
IBM_1024_v3_20->IBM_1024_v4_26,RegressionRuntime,SCNMT2,4.407,1163.448,264,80,1863.304,1118.381,8190.36,6522.312,0.227,0.171,0.963,0.005,0.031,0.945,0.012,0.043,0.124,0.111,281.245,2.542,153.109,263.084,81.17,-1.037,0.253,-1.278,0.234
IBM_1024_v3_20->IBM_2048_v3_20,RegressionRuntime,SCNMT2,6.851,1808.664,264,156,1863.304,1031.485,8190.36,4093.423,0.227,0.252,0.963,0.005,0.031,0.951,0.02,0.029,0.124,0.212,277.146,2.983,132.717,275.378,58.832,-0.906,0.15,-1.17,0.29
IBM_1024_v3_20->IBM_1024_v4_22,ForestRuntime,SCNMT2,6.677,1762.728,264,56,1863.304,1399.261,8190.36,7049.893,0.227,0.198,0.963,0.005,0.031,0.964,0.007,0.03,0.124,0.098,487.252,5.011,355.468,459.617,226.865,-0.559,0.092,-0.562,0.447
IBM_1024_v3_20->IBM_1024_v4_26,ForestRuntime,SCNMT2,4.404,1162.656,264,80,1863.304,1118.381,8190.36,6522.312,0.227,0.171,0.963,0.005,0.031,0.945,0.012,0.043,0.124,0.111,281.319,2.701,163.202,261.962,84.208,-1.059,0.255,-1.293,0.239
IBM_1024_v3_20->IBM_1024_v4_22,Regression,SCNMT2,7.001,1834.262,262,55,1844.456,1402.517,8184.752,7071.636,0.225,0.198,0.964,0.005,0.031,0.966,0.005,0.03,0.122,0.096,464.23,2.442,174.98,291.451,382.015,0.943,0.305,0.309,0.633
IBM_1024_v3_20->IBM_2048_v3_20,Regression,SCNMT2,8.416,2204.992,262,156,1844.456,1031.485,8184.752,4093.423,0.225,0.252,0.964,0.005,0.031,0.951,0.02,0.029,0.122,0.212,346.085,1.938,76.063,259.808,198.393,-1.141,0.402,-1.273,0.366
IBM_1024_v3_20->IBM_1024_v4_26,Regression,SCNMT2,5.469,1432.878,262,76,1844.456,1098.399,8184.752,6570.158,0.225,0.167,0.964,0.005,0.031,0.948,0.009,0.043,0.122,0.099,346.806,2.919,186.951,261.337,202.85,-0.084,0.254,-0.638,0.354
IBM_1024_v3_20->IBM_256_v4_22,RegressionRuntime,SCNMT2,3.429,905.256,264,192,1863.304,5343.137,8190.36,29766.276,0.227,0.18,0.963,0.005,0.031,0.963,0.001,0.036,0.124,0.087,1048.281,1.751,530.001,768.716,596.098,0.213,0.476,-0.238,0.519
IBM_1024_v3_20->IBM_256_v4_26,Regression,SCNMT2,4.443,1164.066,262,143,1844.456,5874.738,8184.752,26162.993,0.225,0.225,0.964,0.005,0.031,0.957,0.001,0.043,0.122,0.091,1207.082,3.051,843.923,572.003,1112.527,-0.424,0.619,-0.428,0.552
IBM_1024_v3_20->IBM_256_v4_26,RegressionRuntime,SCNMT2,4.686,1237.104,264,224,1863.304,5996.094,8190.36,26349.277,0.227,0.228,0.963,0.005,0.031,0.957,0.001,0.042,0.124,0.096,1222.572,2.847,670.431,835.062,844.835,-0.035,0.511,-0.379,0.517
IBM_1024_v3_20->IBM_512_v3_20,Regression,SCNMT2,4.301,1126.862,262,148,1844.456,3300.5,8184.752,17174.885,0.225,0.192,0.964,0.005,0.031,0.942,0.001,0.057,0.122,0.119,745.23,2.277,376.751,522.108,537.321,-0.727,0.493,-1.061,0.32
IBM_1024_v3_20->IBM_2048_v3_20,ForestRuntime,SCNMT2,7.041,1858.824,264,156,1863.304,1031.485,8190.36,4093.423,0.227,0.252,0.963,0.005,0.031,0.951,0.02,0.029,0.124,0.212,287.145,3.194,143.459,284.929,66.02,-0.967,0.136,-1.215,0.275
IBM_1024_v3_20->IBM_256_v4_22,ForestRuntime,SCNMT2,3.425,904.2,264,192,1863.304,5343.137,8190.36,29766.276,0.227,0.18,0.963,0.005,0.031,0.963,0.001,0.036,0.124,0.087,1042.033,1.632,489.336,772.615,624.009,0.184,0.476,-0.264,0.524
IBM_1024_v3_20->IBM_2048_v4_21,RegressionRuntime,SCNMT2,4.806,1268.784,264,664,1863.304,1088.479,8190.36,3876.289,0.227,0.281,0.963,0.005,0.031,0.929,0.033,0.037,0.124,0.23,180.749,1.568,66.817,79.975,196.581,-0.156,0.724,-0.072,0.733
IBM_1024_v3_20->IBM_2048_v3_20,Forest,SCNMT2,8.572,2245.864,262,156,1844.456,1031.485,8184.752,4093.423,0.225,0.252,0.964,0.005,0.031,0.951,0.02,0.029,0.122,0.212,343.583,3.261,98.167,240.598,190.585,-1.101,0.458,-1.238,0.411
IBM_1024_v3_20->IBM_256_v4_22,Forest,SCNMT2,4.094,1072.628,262,149,1844.456,5254.938,8184.752,29644.906,0.225,0.177,0.964,0.005,0.031,0.963,0,0.036,0.122,0.087,1105.547,3.309,861.43,853.549,387.666,-0.102,0.382,-0.468,0.466
IBM_1024_v3_20->IBM_256_v4_26,Forest,SCNMT2,5.032,1318.384,262,143,1844.456,5874.738,8184.752,26162.993,0.225,0.225,0.964,0.005,0.031,0.957,0.001,0.043,0.122,0.091,1242.108,4.222,822.574,553.954,1026.64,-0.313,0.627,-0.343,0.562
IBM_1024_v3_20->IBM_2048_v4_21,Regression,SCNMT2,9.042,2369.004,262,659,1844.456,1033.959,8184.752,3852.065,0.225,0.268,0.964,0.005,0.031,0.931,0.033,0.036,0.122,0.23,326.751,3.949,141.13,158.166,301.998,-0.497,0.602,-0.547,0.505
IBM_1024_v3_20->IBM_512_v3_20,Forest,SCNMT2,4.703,1232.186,262,148,1844.456,3300.5,8184.752,17174.885,0.225,0.192,0.964,0.005,0.031,0.942,0.001,0.057,0.122,0.119,757.26,3.122,468.44,515.531,508.58,-0.544,0.464,-0.92,0.314
IBM_1024_v3_20->IBM_2048_v4_21,ForestRuntime,SCNMT2,4.954,1307.856,264,664,1863.304,1088.479,8190.36,3876.289,0.227,0.281,0.963,0.005,0.031,0.929,0.033,0.037,0.124,0.23,189.028,2.084,88.409,94.948,137.112,-0.464,0.661,-0.444,0.664
IBM_1024_v3_20->IBM_2048_v4_21,Forest,SCNMT2,9.715,2545.33,262,659,1844.456,1033.959,8184.752,3852.065,0.225,0.268,0.964,0.005,0.031,0.931,0.033,0.036,0.122,0.23,344.591,5.733,189.717,169.393,261.27,-0.537,0.551,-0.594,0.444
IBM_1024_v4_22->IBM_1024_v4_26,RegressionRuntime,SCNMT2,6.803,380.968,56,80,1399.261,1118.381,7049.893,6522.312,0.198,0.171,0.964,0.007,0.03,0.945,0.012,0.043,0.098,0.111,481.212,3.343,197.866,433.764,171.466,-0.432,0.336,-0.006,0.442
IBM_1024_v3_20->IBM_512_v4_22,RegressionRuntime,SCNMT2,3.992,1053.888,264,112,1863.304,2540.631,8190.36,13797.688,0.227,0.184,0.963,0.005,0.031,0.967,0.002,0.031,0.124,0.097,539.292,2.121,285.893,469.392,145.05,-0.891,0.37,-0.882,0.462
IBM_1024_v3_20->IBM_512_v4_26,RegressionRuntime,SCNMT2,4.166,1099.824,264,96,1863.304,1752.149,8190.36,11854.125,0.227,0.148,0.963,0.005,0.031,0.947,0.003,0.049,0.124,0.106,497.25,2.95,364.541,243.22,506.083,-0.422,0.446,-0.977,0.387
IBM_1024_v4_22->IBM_2048_v3_20,RegressionRuntime,SCNMT2,6.124,342.944,56,156,1399.261,1031.485,7049.893,4093.423,0.198,0.252,0.964,0.007,0.03,0.951,0.02,0.029,0.098,0.212,288.099,2.118,89.934,192.074,188.42,-0.47,0.74,0.205,0.326
IBM_1024_v3_20->IBM_512_v3_20,RegressionRuntime,SCNMT2,4.804,1268.256,264,160,1863.304,3383.707,8190.36,16873.519,0.227,0.201,0.963,0.005,0.031,0.942,0.001,0.057,0.124,0.122,827.844,2.319,421.99,682.731,555.976,0.163,0.35,-0.349,0.608
IBM_1024_v3_20->IBM_1024_v4_21,RegressionRuntime,SCNMT2,5.336,1408.704,264,512,1863.304,2026.843,8190.36,7699.371,0.227,0.263,0.963,0.005,0.031,0.962,0.006,0.032,0.124,0.124,409.055,2.567,181.243,324.083,371.175,-0.376,0.435,-0.455,0.415
IBM_1024_v3_20->IBM_512_v4_22,Regression,SCNMT2,5.281,1383.622,262,108,1844.456,2514.514,8184.752,13806.574,0.225,0.182,0.964,0.005,0.031,0.969,0,0.031,0.122,0.093,746.549,2.857,393.129,594.502,407.787,0.013,0.238,-0.075,0.453
IBM_1024_v4_22->IBM_512_v4_22,ForestRuntime,SCNMT2,6.424,359.744,56,112,1399.261,2540.631,7049.893,13797.688,0.198,0.184,0.964,0.007,0.03,0.967,0.002,0.031,0.098,0.097,920.981,3.706,524.408,674.438,520.5,-0.248,0.516,0.466,0.426
IBM_1024_v4_22->IBM_256_v4_22,RegressionRuntime,SCNMT2,5.165,289.24,56,192,1399.261,5343.137,7049.893,29766.276,0.198,0.18,0.964,0.007,0.03,0.963,0.001,0.036,0.098,0.087,1469.153,1.654,523.868,1367.104,372.486,0.231,0.513,1.063,0.28
IBM_1024_v3_20->IBM_512_v4_26,Regression,SCNMT2,6.363,1667.106,262,83,1844.456,1636.424,8184.752,11893.373,0.225,0.138,0.964,0.005,0.031,0.95,0.001,0.049,0.122,0.094,744.664,4.091,493.162,734.414,217.883,-2.066,0.059,-2.055,0.122
IBM_1024_v4_22->IBM_1024_v4_26,Regression,SCNMT2,7.827,430.485,55,76,1402.517,1098.399,7071.636,6570.158,0.198,0.167,0.966,0.005,0.03,0.948,0.009,0.043,0.096,0.099,480.516,1.984,124.912,372.725,384.422,-0.272,0.449,-0.024,0.447
IBM_1024_v3_20->IBM_256_v4_22,Regression,SCNMT2,4.049,1060.838,262,149,1844.456,5254.938,8184.752,29644.906,0.225,0.177,0.964,0.005,0.031,0.963,0,0.036,0.122,0.087,1163.976,2.472,725.712,978.444,427.191,-0.244,0.317,-0.579,0.398
IBM_1024_v4_22->IBM_1024_v4_26,ForestRuntime,SCNMT2,7.215,404.04,56,80,1399.261,1118.381,7049.893,6522.312,0.198,0.171,0.964,0.007,0.03,0.945,0.012,0.043,0.098,0.111,495.646,5.837,386.672,387.057,238.898,-0.377,0.365,0.062,0.506
IBM_1024_v4_22->IBM_2048_v4_21,RegressionRuntime,SCNMT2,7.582,424.592,56,664,1399.261,1088.479,7049.893,3876.289,0.198,0.281,0.964,0.007,0.03,0.929,0.033,0.037,0.098,0.23,302.058,1.976,73.399,302.058,69.604,-0.014,0.454,0.976,0.347
IBM_1024_v4_22->IBM_512_v3_20,RegressionRuntime,SCNMT2,5.565,311.64,56,160,1399.261,3383.707,7049.893,16873.519,0.198,0.201,0.964,0.007,0.03,0.942,0.001,0.057,0.098,0.122,934.407,1.506,263.818,932.032,106.599,0.128,0.483,0.939,0.329
IBM_1024_v3_20->IBM_512_v4_26,ForestRuntime,SCNMT2,4.191,1106.424,264,96,1863.304,1752.149,8190.36,11854.125,0.227,0.148,0.963,0.005,0.031,0.947,0.003,0.049,0.124,0.106,499.468,3.098,385.313,262.247,497.154,-0.48,0.409,-1.02,0.375
IBM_1024_v4_22->IBM_256_v4_26,RegressionRuntime,SCNMT2,4.995,279.72,56,224,1399.261,5996.094,7049.893,26349.277,0.198,0.228,0.964,0.007,0.03,0.957,0.001,0.042,0.098,0.096,1315.481,1.552,468.278,1031.712,586.078,0.003,0.653,0.978,0.389
IBM_1024_v4_22->IBM_512_v4_21,RegressionRuntime,SCNMT2,8.646,484.176,56,448,1399.261,3714.974,7049.893,15298.92,0.198,0.243,0.964,0.007,0.03,0.954,0.002,0.044,0.098,0.103,1276.748,4.102,611.912,1265.428,363.777,0.405,0.399,1.366,0.332
IBM_1024_v4_22->IBM_2048_v3_20,Regression,SCNMT2,12.593,692.615,55,156,1402.517,1031.485,7071.636,4093.423,0.198,0.252,0.966,0.005,0.03,0.951,0.02,0.029,0.096,0.212,523.648,4.433,174.528,485.646,154.843,-1.18,0.285,-0.654,0.308
IBM_1024_v4_22->IBM_2048_v3_20,ForestRuntime,SCNMT2,7.653,428.568,56,156,1399.261,1031.485,7049.893,4093.423,0.198,0.252,0.964,0.007,0.03,0.951,0.02,0.029,0.098,0.212,339.252,2.088,91.777,188.118,245.561,-0.415,0.756,0.295,0.264
IBM_1024_v4_22->IBM_512_v4_22,RegressionRuntime,SCNMT2,5.565,311.64,56,112,1399.261,2540.631,7049.893,13797.688,0.198,0.184,0.964,0.007,0.03,0.967,0.002,0.031,0.098,0.097,829.391,2.717,414.037,782.514,364.484,-0.316,0.439,0.357,0.516
IBM_1024_v4_22->IBM_512_v4_26,RegressionRuntime,SCNMT2,3.767,210.952,56,96,1399.261,1752.149,7049.893,11854.125,0.198,0.148,0.964,0.007,0.03,0.947,0.003,0.049,0.098,0.106,466.867,1.868,229.885,318.41,231.588,-0.194,0.683,0.25,0.531
IBM_1024_v3_20->IBM_512_v4_22,ForestRuntime,SCNMT2,4.105,1083.72,264,112,1863.304,2540.631,8190.36,13797.688,0.227,0.184,0.963,0.005,0.031,0.967,0.002,0.031,0.124,0.097,556.711,2.266,305.351,486.608,149.752,-0.925,0.348,-0.905,0.449
